Tipo de evento,Departamento,Municipio,Corregimiento,Año,Mes,Evento,COD_DANE_MUNI,COD_DANE_DEPTO,Tipo de lugar,Tipo de area,Rotulo
Desminado militar en operaciones,CHOCO,QUIBDÓ,SAN FRANCISCO DE QUIBDÓ,2010,8,incidente,27001,27,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,12,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,12,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,8,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,8,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,11,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,12,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,12,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,12,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,9,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,11,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,9,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,9,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,11,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,9,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,9,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,11,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,11,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,11,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,11,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,9,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,9,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,9,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,9,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,11,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,7,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,7,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,6,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,6,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,7,incidente,18410,18,,Rural,1
Desminado militar en operaciones,ARAUCA,SARAVENA,SARAVENA,2010,8,incidente,81736,81,,Rural,1
Desminado militar en operaciones,ARAUCA,SARAVENA,SARAVENA,2010,5,incidente,81736,81,,Rural,1
Desminado militar en operaciones,ARAUCA,SARAVENA,SARAVENA,2010,6,incidente,81736,81,,Rural,1
Desminado militar en operaciones,ARAUCA,SARAVENA,SARAVENA,2010,12,incidente,81736,81,,Rural,1
Desminado militar en operaciones,ARAUCA,SARAVENA,SARAVENA,2010,10,incidente,81736,81,,Rural,1
Desminado militar en operaciones,ARAUCA,SARAVENA,SARAVENA,2010,10,incidente,81736,81,,Rural,1
Desminado militar en operaciones,ARAUCA,SARAVENA,SARAVENA,2010,7,incidente,81736,81,,Rural,1
Desminado militar en operaciones,ARAUCA,SARAVENA,SARAVENA,2010,11,incidente,81736,81,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,CAREPA,CAREPA,2010,10,incidente,5147,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,10,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,11,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,11,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,10,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,10,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,8,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,11,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,8,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,10,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,10,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,10,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,8,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,10,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,10,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,10,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,7,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,10,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,8,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,7,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,10,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,11,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,12,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,11,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,11,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,11,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,7,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,12,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,12,incidente,5790,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,10,incidente,5790,5,,Rural,1
Desminado militar en operaciones,HUILA,BARAYA,BARAYA,2010,9,incidente,41078,41,,Rural,1
Desminado militar en operaciones,META,MAPIRIPÁN,MAPIRIPÁN,2010,12,incidente,50325,50,,Rural,1
Desminado militar en operaciones,CAUCA,SUÁREZ,SUÁREZ,2010,11,incidente,19780,19,,Rural,1
Desminado militar en operaciones,BOLIVAR,SAN PABLO,SAN PABLO,2010,9,incidente,13670,13,,Rural,1
Desminado militar en operaciones,BOLIVAR,SAN PABLO,SAN PABLO,2010,8,incidente,13670,13,,Rural,1
Desminado militar en operaciones,BOLIVAR,SAN PABLO,SAN PABLO,2010,11,incidente,13670,13,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,2010,8,incidente,54003,54,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,2010,8,incidente,54003,54,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,2010,6,incidente,54003,54,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,2010,5,incidente,54003,54,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,10,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,8,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,11,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,11,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,8,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,7,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,10,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,10,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,10,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,7,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,12,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,9,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,8,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,9,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,9,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,7,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,6,incidente,18753,18,,Rural,1
Desminado militar en operaciones,NARIÑO,IPIALES,IPIALES,2010,11,incidente,52356,52,,Rural,1
Desminado militar en operaciones,PUTUMAYO,PUERTO GUZMÁN,PUERTO GUZMÁN,2010,10,incidente,86571,86,,Rural,1
Desminado militar en operaciones,PUTUMAYO,PUERTO GUZMÁN,PUERTO GUZMÁN,2010,7,incidente,86571,86,,Rural,1
Desminado militar en operaciones,PUTUMAYO,PUERTO GUZMÁN,PUERTO GUZMÁN,2010,6,incidente,86571,86,,Rural,1
Desminado militar en operaciones,PUTUMAYO,PUERTO CAICEDO,PUERTO CAICEDO,2010,11,incidente,86569,86,,Rural,1
Desminado militar en operaciones,PUTUMAYO,PUERTO CAICEDO,PUERTO CAICEDO,2010,11,incidente,86569,86,,Rural,1
Desminado militar en operaciones,PUTUMAYO,PUERTO CAICEDO,PUERTO CAICEDO,2010,7,incidente,86569,86,,Rural,1
Desminado militar en operaciones,PUTUMAYO,PUERTO CAICEDO,PUERTO CAICEDO,2010,8,incidente,86569,86,,Rural,1
Desminado militar en operaciones,PUTUMAYO,PUERTO CAICEDO,PUERTO CAICEDO,2010,6,incidente,86569,86,,Rural,1
Desminado militar en operaciones,PUTUMAYO,PUERTO CAICEDO,PUERTO CAICEDO,2010,11,incidente,86569,86,,Rural,1
Desminado militar en operaciones,ARAUCA,PUERTO RONDÓN,PUERTO RONDÓN,2010,7,incidente,81591,81,,Rural,1
Desminado militar en operaciones,HUILA,IQUIRA,IQUIRA,2010,11,incidente,41357,41,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,9,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,10,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,6,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,8,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,10,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,9,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,9,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,7,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,9,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,7,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,11,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,11,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,9,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,11,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,7,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,9,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,11,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,9,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,12,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,7,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,9,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,11,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,9,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,11,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,9,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,11,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,10,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,9,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,11,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,7,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,10,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,7,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,6,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,8,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,9,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,10,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,7,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,10,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,10,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,8,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,12,incidente,73555,73,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2010,10,incidente,73555,73,,Rural,1
Desminado militar en operaciones,BOGOTA DC,Bogotá DC,BOGOTÁ,2010,9,incidente,11001,11,,Rural,1
Desminado militar en operaciones,BOGOTA DC,Bogotá DC,BOGOTÁ,2010,6,incidente,11001,11,,Rural,1
Desminado militar en operaciones,BOGOTA DC,Bogotá DC,BOGOTÁ,2010,10,incidente,11001,11,,Rural,1
Desminado militar en operaciones,NARIÑO,TUMACO,TUMACO,2010,11,incidente,52835,52,,Rural,1
Desminado militar en operaciones,NARIÑO,TUMACO,TUMACO,2010,10,incidente,52835,52,,Rural,1
Desminado militar en operaciones,NARIÑO,TUMACO,TUMACO,2010,6,incidente,52835,52,,Rural,1
Desminado militar en operaciones,NARIÑO,TUMACO,TUMACO,2010,9,incidente,52835,52,,Rural,1
Desminado militar en operaciones,NARIÑO,TUMACO,TUMACO,2010,5,incidente,52835,52,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,FRONTINO,FRONTINO,2010,6,incidente,5284,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,ITUANGO,ITUANGO,2010,7,incidente,5361,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,ITUANGO,ITUANGO,2010,12,incidente,5361,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,ITUANGO,ITUANGO,2010,12,incidente,5361,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,ITUANGO,ITUANGO,2010,7,incidente,5361,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,ITUANGO,ITUANGO,2010,11,incidente,5361,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,ITUANGO,ITUANGO,2010,10,incidente,5361,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,ITUANGO,ITUANGO,2010,9,incidente,5361,5,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,EL TARRA,EL TARRA,2010,11,incidente,54250,54,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,EL TARRA,EL TARRA,2010,11,incidente,54250,54,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,EL TARRA,EL TARRA,2010,8,incidente,54250,54,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,EL TARRA,EL TARRA,2010,12,incidente,54250,54,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,EL TARRA,EL TARRA,2010,7,incidente,54250,54,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,EL TARRA,EL TARRA,2010,11,incidente,54250,54,,Rural,1
Desminado militar en operaciones,CESAR,RÍO DE ORO,RÍO DE ORO,2010,12,incidente,20614,20,,Rural,1
Desminado militar en operaciones,VICHADA,CUMARIBO,CUMARIBO,2010,10,incidente,99773,99,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,EL BAGRE,EL BAGRE,2010,7,incidente,5250,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,EL BAGRE,EL BAGRE,2010,7,incidente,5250,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,EL BAGRE,EL BAGRE,2010,6,incidente,5250,5,,Rural,1
Desminado militar en operaciones,NARIÑO,ROBERTO PAYÁN,SAN JOSÉ,2010,9,incidente,52621,52,,Rural,1
Desminado militar en operaciones,NARIÑO,ROBERTO PAYÁN,SAN JOSÉ,2010,7,incidente,52621,52,,Rural,1
Desminado militar en operaciones,NARIÑO,ROBERTO PAYÁN,SAN JOSÉ,2010,7,incidente,52621,52,,Rural,1
Desminado militar en operaciones,NARIÑO,ROBERTO PAYÁN,SAN JOSÉ,2010,10,incidente,52621,52,,Rural,1
Desminado militar en operaciones,CAUCA,PIAMONTE,PIAMONTE,2010,11,incidente,19533,19,,Rural,1
Desminado militar en operaciones,CAQUETA,SOLANO,SOLANO,2010,8,incidente,18756,18,,Rural,1
Desminado militar en operaciones,CAQUETA,CARTAGENA DEL CHAIRÁ,CARTAGENA DEL CHAIRÁ,2010,6,incidente,18150,18,,Rural,1
Desminado militar en operaciones,CAQUETA,CARTAGENA DEL CHAIRÁ,CARTAGENA DEL CHAIRÁ,2010,12,incidente,18150,18,,Rural,1
Desminado militar en operaciones,CAQUETA,CARTAGENA DEL CHAIRÁ,CARTAGENA DEL CHAIRÁ,2010,8,incidente,18150,18,,Rural,1
Desminado militar en operaciones,CAQUETA,CARTAGENA DEL CHAIRÁ,CARTAGENA DEL CHAIRÁ,2010,11,incidente,18150,18,,Rural,1
Desminado militar en operaciones,CAQUETA,CARTAGENA DEL CHAIRÁ,CARTAGENA DEL CHAIRÁ,2010,11,incidente,18150,18,,Rural,1
Desminado militar en operaciones,CAQUETA,CARTAGENA DEL CHAIRÁ,CARTAGENA DEL CHAIRÁ,2010,10,incidente,18150,18,,Rural,1
Desminado militar en operaciones,CAQUETA,CARTAGENA DEL CHAIRÁ,CARTAGENA DEL CHAIRÁ,2010,12,incidente,18150,18,,Rural,1
Desminado militar en operaciones,CAQUETA,CARTAGENA DEL CHAIRÁ,CARTAGENA DEL CHAIRÁ,2010,10,incidente,18150,18,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,ABEJORRAL,ABEJORRAL,2010,8,incidente,5002,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,ABEJORRAL,ABEJORRAL,2010,6,incidente,5002,5,,Rural,1
Desminado militar en operaciones,CORDOBA,TIERRALTA,TIERRALTA,2010,6,incidente,23807,23,,Rural,1
