Tipo de evento,Departamento,Municipio,Corregimiento,Año,Mes,Evento,COD_DANE_MUNI,COD_DANE_DEPTO,Tipo de lugar,Tipo de area,Rotulo,Lat,Lon,Address
Incautaciones,CASANARE,TÁMARA,TÁMARA,2007,4,incidente,85400,85,,Rural,1,5.83034,-72.163056,"Tamara, Tamará, Casanare, Colombia"
Incautaciones,META,PUERTO RICO,PUERTO RICO,2007,4,incidente,50590,50,,Rural,1,2.941214,-73.207468,"Puerto Rico, Puerto Rico, Meta, Colombia"
Incautaciones,ANTIOQUIA,DABEIBA,DABEIBA,2007,4,incidente,5234,5,,Rural,1,6.997374,-76.256824,"Dabeiba, Dabeiba, Antioquia, Colombia"
Incautaciones,BOLIVAR,CARTAGENA DE INDIAS (Distrito Turístico y Cultural,DISTRITO TURÍSTICO Y CULTURAL DE CARTAGENA DE INDI,2007,4,incidente,13001,13,,Rural,1,10.3910485,-75.4794257,"Cartagena, Cartagena, Bolívar, Colombia"
Sospecha de campo minado,PUTUMAYO,SAN MIGUEL,SAN MIGUEL,2007,4,incidente,86757,86,,Rural,1,0.34362,-76.9122,"San Miguel, San Miguel, Putumayo, Colombia"
Desminado militar en operaciones,ANTIOQUIA,GRANADA,SANTA ANA,2007,2,incidente,5313,5,,Rural,1,6.139621,-75.183586,"Granada, Granada, Antioquia, Colombia"
Incautaciones,BOYACA,LABRANZAGRANDE,LABRANZAGRANDE,2007,4,incidente,15377,15,,Rural,1,5.562763,-72.577628,"Labranzagrande, Labranzagrande, Boyacá, Colombia"
Incautaciones,VALLE DEL CAUCA,VERSALLES,VERSALLES,2007,4,incidente,76863,76,,Rural,1,4.575712,-76.199521,"Versalles, Versalles, Valle del Cauca, Colombia"
Incautaciones,CAUCA,PIAMONTE,PIAMONTE,2007,4,incidente,19533,19,,Rural,1,1.06529,-76.19731,"Piamonte, Piamonte, Cauca, Colombia"
Incautaciones,NORTE DE SANTANDER,TIBÚ,TIBÚ,2007,4,incidente,54810,54,,Rural,1,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
Incautaciones,CASANARE,MONTERREY,MONTERREY,2007,4,incidente,85162,85,,Rural,1,4.875246,-72.893364,"Monterrey, Monterrey, Casanare, Colombia"
Incautaciones,ANTIOQUIA,CAICEDO,CAICEDO,2007,4,incidente,5125,5,,Rural,1,6.405354,-75.984309,"Caicedo, Caicedo, Antioquia, Colombia"
Incautaciones,ARAUCA,ARAUQUITA,ARAUQUITA,2007,4,incidente,81065,81,,Rural,1,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
Incautaciones,ARAUCA,TAME,TAME,2007,4,incidente,81794,81,,Rural,1,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
Desminado militar en operaciones,CALDAS,SAMANÁ,SAMANÁ,2007,4,incidente,17662,17,,Rural,1,5.413047,-74.9914639,"Samaná, Samaná, Caldas, Colombia"
Incautaciones,BOLIVAR,TIQUISIO,PUERTO RICO,2007,4,incidente,13810,13,,Rural,1,8.55592,-74.265643,"Tiquisio, Tiquisio, Bolívar, Colombia"
Incautaciones,ARAUCA,ARAUQUITA,ARAUQUITA,2007,5,incidente,81065,81,,Rural,1,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
Incautaciones,ARAUCA,ARAUQUITA,ARAUQUITA,2007,5,incidente,81065,81,,Rural,1,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
Incautaciones,ARAUCA,ARAUCA,ARAUCA,2007,5,incidente,81001,81,,Rural,1,7.076172,-70.710457,"Arauca, Arauca, Arauca, Colombia"
Incautaciones,ARAUCA,ARAUQUITA,ARAUQUITA,2007,5,incidente,81065,81,,Rural,1,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
Incautaciones,ANTIOQUIA,SEGOVIA,SEGOVIA,2007,5,incidente,5736,5,,Rural,1,7.079604,-74.699095,"Segovia, Segovia, Antioquia, Colombia"
Incautaciones,ANTIOQUIA,ANORÍ,ANORÍ,2007,5,incidente,5040,5,,Rural,1,7.073562,-75.147287,"Anorí, Anorí, Antioquia, Colombia"
Incautaciones,CALDAS,SAMANÁ,SAMANÁ,2007,5,incidente,17662,17,,Rural,1,5.413047,-74.9914639,"Samaná, Samaná, Caldas, Colombia"
Incautaciones,CESAR,EL COPEY,EL COPEY,2007,4,incidente,20238,20,,Rural,1,10.148976,-73.960233,"El Copey, El Copey, Cesar, Colombia"
Incautaciones,BOYACA,SAN PABLO DE BORBUR,SAN PABLO DE BORBUR,2007,4,incidente,15681,15,,Rural,1,5.65182,-74.06978,"San Pablo de Borbur, San Pablo de Borbur, Boyacá, Colombia"
Incautaciones,ANTIOQUIA,ITUANGO,ITUANGO,2007,4,incidente,5361,5,,Rural,1,7.172607,-75.76468,"Ituango, Ituango, Antioquia, Colombia"
Sospecha de campo minado,ANTIOQUIA,YARUMAL,CEDEÑO,2007,3,incidente,5887,5,,Rural,1,6.961969,-75.4190689,"Yarumal, Yarumal, Antioquia, Colombia"
Sospecha de campo minado,ANTIOQUIA,YARUMAL,EL CEDRO,2007,3,incidente,5887,5,,Rural,1,6.961969,-75.4190689,"Yarumal, Yarumal, Antioquia, Colombia"
Sospecha de campo minado,ANTIOQUIA,YARUMAL,YARUMAL,2007,3,incidente,5887,5,,Rural,1,6.961969,-75.4190689,"Yarumal, Yarumal, Antioquia, Colombia"
Sospecha de campo minado,SANTANDER,LEBRÍJA,LEBRÍJA,2007,3,incidente,68406,68,,Rural,1,7.111342,-73.216672,"Lebrija, Lebrija, Santander, Colombia"
Sospecha de campo minado,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2007,3,incidente,68655,68,,Rural,1,7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
Sospecha de campo minado,SANTANDER,EL PLAYÓN,EL PLAYÓN,2007,3,incidente,68255,68,,Rural,1,7.470498,-73.203211,"El Playón, El Playón, Santander Department, Colombia"
Sospecha de campo minado,SANTANDER,RIONEGRO,RIONEGRO,2007,3,incidente,68615,68,,Rural,1,7.265055,-73.1504099,"Rionegro, Rionegro, Santander, Colombia"
Sospecha de campo minado,NORTE DE SANTANDER,CÁCHIRA,CÁCHIRA,2007,3,incidente,54128,54,,Rural,1,7.741865,-73.048544,"Cachira, Cáchira, Norte de Santander, Colombia"
Incautaciones,META,CUBARRAL,CUBARRAL,2007,4,incidente,50223,50,,Rural,1,3.766667,-73.833333,"Cubarral, Samarcanda, San Luís de Cubarral, Meta, Colombia"
Incautaciones,NARIÑO,LEIVA,LEIVA,2007,4,incidente,52405,52,,Rural,1,1.935721,-77.303426,"Leiva, Leiva, Narino, Colombia"
Incautaciones,BOYACA,CHITA,CHITA,2007,4,incidente,15183,15,,Rural,1,6.187241,-72.471221,"Chita, Chita, Boyacá, Colombia"
Incautaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2007,4,incidente,13244,13,,Rural,1,9.721064,-75.115733,"El Carmen de Bolívar, El Cármen de Bolívar, Bolivar, Colombia"
Incautaciones,TOLIMA,MELGAR,MELGAR,2007,4,incidente,73449,73,,Rural,1,4.203572,-74.643383,"Melgar, Melgar, Tolima, Colombia"
Incautaciones,ARAUCA,ARAUQUITA,ARAUQUITA,2007,5,incidente,81065,81,,Rural,1,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
Incautaciones,BOLIVAR,MONTECRISTO,MONTECRISTO,2007,5,incidente,13458,13,,Rural,1,8.29948,-74.47563,"Montecristo, Montecristo, Bolívar, Colombia"
Incautaciones,CAUCA,ARGELIA,ARGELIA,2007,5,incidente,19050,19,,Rural,1,2.25575,-77.249334,"Argelia, Argelia, Cauca, Colombia"
Incautaciones,NARIÑO,CUMBITARA,CUMBITARA,2007,4,incidente,52233,52,,Rural,1,1.65494,-77.58403,"Cumbitara, Cumbitara, Nariño, Colombia"
Incautaciones,META,VISTAHERMOSA,VISTAHERMOSA,2007,3,incidente,50711,50,,Rural,1,3.127883,-73.752512,"Vista Hermosa, Vistahermosa, Meta, Colombia"
Incautaciones,META,VISTAHERMOSA,VISTAHERMOSA,2007,3,incidente,50711,50,,Rural,1,3.127883,-73.752512,"Vista Hermosa, Vistahermosa, Meta, Colombia"
Incautaciones,CAUCA,CALDONO,CALDONO,2007,3,incidente,19137,19,,Rural,1,2.796679,-76.48577,"Caldono, Caldono, Cauca, Colombia"
Incautaciones,NORTE DE SANTANDER,SARDINATA,SARDINATA,2007,3,incidente,54720,54,,Rural,1,8.085092,-72.799937,"Sardinata, Sardinata, North Santander, Colombia"
Incautaciones,BOYACA,LABRANZAGRANDE,LABRANZAGRANDE,2007,3,incidente,15377,15,,Rural,1,5.562763,-72.577628,"Labranzagrande, Labranzagrande, Boyacá, Colombia"
Incautaciones,META,PUERTO RICO,PUERTO RICO,2007,3,incidente,50590,50,,Rural,1,2.941214,-73.207468,"Puerto Rico, Puerto Rico, Meta, Colombia"
Desminado militar en operaciones,ANTIOQUIA,SAN FRANCISCO,SAN FRANCISCO,2007,5,incidente,5652,5,,Rural,1,5.963428,-75.102138,"San Francisco, Antioquia, Colombia"
Incautaciones,PUTUMAYO,PUERTO ASÍS,PUERTO ASÍS,2007,5,incidente,86568,86,,Rural,1,0.504929,-76.500191,"Puerto Asís, Puerto Asís, Putumayo, Colombia"
Incautaciones,META,PUERTO RICO,PUERTO RICO,2007,3,incidente,50590,50,,Rural,1,2.941214,-73.207468,"Puerto Rico, Puerto Rico, Meta, Colombia"
Incautaciones,CAUCA,SANTANDER DE QUILICHAO,SANTANDER DE QUILICHAO,2007,3,incidente,19698,19,,Rural,1,3.01228,-76.484533,"Santander de Quilichao, Santander de Quilichao, Cauca Department, Colombia"
Incautaciones,NARIÑO,POLICARPA,POLICARPA,2007,5,incidente,52540,52,,Rural,1,1.628978,-77.4603659,"Policarpa Salavarrieta, Policarpa, Narino, Colombia"
Incautaciones,BOLIVAR,CANTAGALLO,CANTAGALLO,2007,5,incidente,13160,13,,Rural,1,7.38153,-73.919121,"Cantagallo, Cantagallo, Bolívar, Colombia"
Incautaciones,MAGDALENA,FUNDACIÓN,FUNDACIÓN,2007,3,incidente,47288,47,,Rural,1,10.517179,-74.1819979,"Fundación, Fundación, Magdalena, Colombia"
Incautaciones,NORTE DE SANTANDER,EL CARMEN,EL CARMEN,2007,3,incidente,54245,54,,Rural,1,8.6999099,-73.46146,"Nte. de Santander, El Carmen, Norte de Santander, Colombia"
Incautaciones,NORTE DE SANTANDER,PUERTO SANTANDER,PUERTO SANTANDER,2007,5,incidente,54553,54,,Rural,1,8.361323,-72.408389,"Puerto Santander, Puerto Santander, North Santander, Colombia"
Sospecha de campo minado,QUINDIO,PIJAO,PIJAO,2007,4,incidente,63548,63,,Rural,1,4.336584,-75.702412,"Pijao, Pijao, Quindio, Colombia"
Incautaciones,CAUCA,CALDONO,CALDONO,2007,5,incidente,19137,19,,Rural,1,2.796679,-76.48577,"Caldono, Caldono, Cauca, Colombia"
Incautaciones,ANTIOQUIA,BETULIA,BETULIA,2007,5,incidente,5093,5,,Rural,1,6.11278,-75.98467,"Betulia, Betulia, Antioquia, Colombia"
Incautaciones,NARIÑO,CUMBITARA,CUMBITARA,2007,5,incidente,52233,52,,Rural,1,1.65494,-77.58403,"Cumbitara, Cumbitara, Nariño, Colombia"
Incautaciones,PUTUMAYO,PUERTO ASÍS,PUERTO ASÍS,2007,6,incidente,86568,86,,Rural,1,0.504929,-76.500191,"Puerto Asís, Puerto Asís, Putumayo, Colombia"
Incautaciones,VALLE DEL CAUCA,DAGUA,DAGUA,2007,6,incidente,76233,76,,Rural,1,3.658519,-76.6908459,"Dagua, Dagua, Valle del Cauca, Colombia"
Incautaciones,ANTIOQUIA,BETULIA,BETULIA,2007,6,incidente,5093,5,,Rural,1,6.11278,-75.98467,"Betulia, Betulia, Antioquia, Colombia"
Incautaciones,ANTIOQUIA,CAMPAMENTO,CAMPAMENTO,2007,6,incidente,5134,5,,Rural,1,6.979498,-75.2966019,"Campamento, Campamento, Antioquia, Colombia"
Incautaciones,PUTUMAYO,VALLE DEL GUAMUEZ,LA HORMIGA,2007,6,incidente,86865,86,,Rural,1,0.4015861,-76.7798172,"Valle del Guamuez, Putumayo, Colombia"
Sospecha de campo minado,ANTIOQUIA,CARMEN DE VIBORAL,EL CARMEN DE VIBORAL,2007,6,incidente,5148,5,,Rural,1,6.082178,-75.337384,"El Carmen de Viboral, El Carmen de Viboral, Antioquia, Colombia"
Sospecha de campo minado,ANTIOQUIA,CARMEN DE VIBORAL,EL CARMEN DE VIBORAL,2007,6,incidente,5148,5,,Rural,1,6.082178,-75.337384,"El Carmen de Viboral, El Carmen de Viboral, Antioquia, Colombia"
Sospecha de campo minado,ANTIOQUIA,CARACOLÍ,CARACOLÍ,2007,6,incidente,5142,5,,Rural,1,6.408749,-74.7576179,"Caracolí, Caracolí, Antioquia, Colombia"
Sospecha de campo minado,ANTIOQUIA,CARACOLÍ,CARACOLÍ,2007,6,incidente,5142,5,,Rural,1,6.408749,-74.7576179,"Caracolí, Caracolí, Antioquia, Colombia"
Incautaciones,ARAUCA,TAME,TAME,2007,6,incidente,81794,81,,Rural,1,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
Incautaciones,NARIÑO,POLICARPA,POLICARPA,2007,6,incidente,52540,52,,Rural,1,1.628978,-77.4603659,"Policarpa Salavarrieta, Policarpa, Narino, Colombia"
Incautaciones,TOLIMA,CHAPARRAL,CHAPARRAL,2007,6,incidente,73168,73,,Rural,1,3.723827,-75.483979,"Chaparral, Chaparral, Tolima, Colombia"
Incautaciones,BOLIVAR,CANTAGALLO,CANTAGALLO,2007,6,incidente,13160,13,,Rural,1,7.38153,-73.919121,"Cantagallo, Cantagallo, Bolívar, Colombia"
Municiones sin Explotar,ARAUCA,ARAUQUITA,ARAUQUITA,2007,6,incidente,81065,81,,Urbana,1,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
Incautaciones,CUNDINAMARCA,FACATATIVÁ,FACATATIVÁ,2007,6,incidente,25269,25,,Rural,1,4.809984,-74.354009,"Facatativá, Facatativá, Cundinamarca, Colombia"
Sospecha de campo minado,VALLE DEL CAUCA,FLORIDA,FLORIDA,2007,5,incidente,76275,76,,Rural,1,3.3213339,-76.235361,"Florida, Florida, Valle del Cauca, Colombia"
Incautaciones,META,PUERTO RICO,PUERTO RICO,2007,6,incidente,50590,50,,Rural,1,2.941214,-73.207468,"Puerto Rico, Puerto Rico, Meta, Colombia"
Incautaciones,RISARALDA,PUEBLO RICO,PUEBLO RICO,2007,6,incidente,66572,66,,Rural,1,5.222288,-76.0310499,"Pueblo Rico, Pueblo Rico, Risaralda, Colombia"
Incautaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2007,6,incidente,13244,13,,Rural,1,9.721064,-75.115733,"El Carmen de Bolívar, El Cármen de Bolívar, Bolivar, Colombia"
Incautaciones,VALLE DEL CAUCA,FLORIDA,FLORIDA,2007,6,incidente,76275,76,,Rural,1,3.3213339,-76.235361,"Florida, Florida, Valle del Cauca, Colombia"
Incautaciones,BOLIVAR,SAN PABLO,SAN PABLO,2007,6,incidente,13670,13,,Rural,1,7.477887,-73.924108,"San Pablo, San Pablo, Bolivar, Colombia"
Incautaciones,VALLE DEL CAUCA,CALI,SANTIAGO DE CALI,2007,6,incidente,76001,76,,Rural,1,3.4516467,-76.5319854,"Cali, Cali, Valle del Cauca, Colombia"
Incautaciones,RISARALDA,SANTUARIO,SANTUARIO,2007,6,incidente,66687,66,,Rural,1,5.075748,-75.964144,"Santuario, Santuario, Risaralda, Colombia"
Incautaciones,NARIÑO,POLICARPA,POLICARPA,2007,6,incidente,52540,52,,Rural,1,1.628978,-77.4603659,"Policarpa Salavarrieta, Policarpa, Narino, Colombia"
Desminado militar en operaciones,ANTIOQUIA,GRANADA,GRANADA,2007,7,incidente,5313,5,,Rural,1,6.139621,-75.183586,"Granada, Granada, Antioquia, Colombia"
Incautaciones,ARAUCA,ARAUQUITA,ARAUQUITA,2007,7,incidente,81065,81,,Rural,1,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
Desminado militar en operaciones,ANTIOQUIA,GRANADA,GRANADA,2007,7,incidente,5313,5,,Rural,1,6.139621,-75.183586,"Granada, Granada, Antioquia, Colombia"
Desminado militar en operaciones,ANTIOQUIA,GRANADA,GRANADA,2007,7,incidente,5313,5,,Rural,1,6.139621,-75.183586,"Granada, Granada, Antioquia, Colombia"
Incautaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2007,7,incidente,18753,18,,Rural,1,2.1136446,-74.7732056,"San Vicente del Caguán, San Vicente Del Caguán, Caquetá, Colombia"
Incautaciones,PUTUMAYO,SAN MIGUEL,LA DORADA,2007,7,incidente,86757,86,,Rural,1,0.34362,-76.9122,"San Miguel, San Miguel, Putumayo, Colombia"
Incautaciones,CAUCA,PATÍA,EL BORDO,2007,7,incidente,19532,19,,Rural,1,2.069301,-77.053095,"Patía, Patía, Cauca, Colombia"
Incautaciones,TOLIMA,COYAIMA,COYAIMA,2007,7,incidente,73217,73,,Rural,1,3.799339,-75.194595,"Coyaima, Coyaima, Tolima, Colombia"
Incautaciones,ANTIOQUIA,NARIÑO,NARIÑO,2007,6,incidente,5483,5,,Rural,1,5.611015,-75.174162,"Nariño, Nariño, Antioquia, Colombia"
Incautaciones,PUTUMAYO,PUERTO GUZMÁN,PUERTO GUZMÁN,2007,6,incidente,86571,86,,Rural,1,0.96377,-76.407981,"Puerto Guzmán, Puerto Guzmán, Putumayo, Colombia"
Incautaciones,SANTANDER,SANTA HELENA DEL OPÓN,SANTA HELENA DEL OPÓN,2007,6,incidente,68720,68,,Rural,1,6.3387478,-73.616458,"Santa Helena Del Opón, Santa Helena Del Opón, Santander, Colombia"
Incautaciones,BOLIVAR,SAN PABLO,SAN PABLO,2007,7,incidente,13670,13,,Rural,1,7.477887,-73.924108,"San Pablo, San Pablo, Bolivar, Colombia"
Incautaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2007,7,incidente,18753,18,,Rural,1,2.1136446,-74.7732056,"San Vicente del Caguán, San Vicente Del Caguán, Caquetá, Colombia"
Incautaciones,HUILA,ALGECIRAS,ALGECIRAS,2007,7,incidente,41020,41,,Rural,1,2.523477,-75.3156939,"Algeciras, Algeciras, Huila, Colombia"
Incautaciones,ANTIOQUIA,CAMPAMENTO,CAMPAMENTO,2007,7,incidente,5134,5,,Rural,1,6.979498,-75.2966019,"Campamento, Campamento, Antioquia, Colombia"
Incautaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2007,7,incidente,18753,18,,Rural,1,2.1136446,-74.7732056,"San Vicente del Caguán, San Vicente Del Caguán, Caquetá, Colombia"
Incautaciones,ANTIOQUIA,NARIÑO,NARIÑO,2007,7,incidente,5483,5,,Rural,1,5.611015,-75.174162,"Nariño, Nariño, Antioquia, Colombia"
Incautaciones,HUILA,CAMPOALEGRE,CAMPOALEGRE,2007,7,incidente,41132,41,,Rural,1,2.6851058,-75.3266416,"Campoalegre, Campoalegre, Huila, Colombia"
Incautaciones,ANTIOQUIA,BETULIA,BETULIA,2007,5,incidente,5093,5,,Rural,1,6.11278,-75.98467,"Betulia, Betulia, Antioquia, Colombia"
Incautaciones,ANTIOQUIA,NARIÑO,NARIÑO,2007,5,incidente,5483,5,,Rural,1,5.611015,-75.174162,"Nariño, Nariño, Antioquia, Colombia"
Incautaciones,ANTIOQUIA,NARIÑO,NARIÑO,2007,5,incidente,5483,5,,Rural,1,5.611015,-75.174162,"Nariño, Nariño, Antioquia, Colombia"
Incautaciones,ANTIOQUIA,ARGELIA,ARGELIA,2007,4,incidente,5055,5,,Rural,1,5.730859,-75.142186,"Argelia, Argelia, Antioquia, Colombia"
Incautaciones,ARAUCA,ARAUQUITA,ARAUQUITA,2007,5,incidente,81065,81,,Rural,1,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
Sospecha de campo minado,ARAUCA,ARAUQUITA,ARAUQUITA,2007,5,incidente,81065,81,,Rural,1,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
Incautaciones,ARAUCA,TAME,TAME,2007,5,incidente,81794,81,,Rural,1,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
Incautaciones,ARAUCA,ARAUQUITA,ARAUQUITA,2007,5,incidente,81065,81,,Rural,1,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
Incautaciones,ARAUCA,TAME,TAME,2007,4,incidente,81794,81,,Rural,1,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
Incautaciones,ARAUCA,ARAUCA,ARAUCA,2007,4,incidente,81001,81,,Rural,1,7.076172,-70.710457,"Arauca, Arauca, Arauca, Colombia"
Sospecha de campo minado,MAGDALENA,SANTA MARTA (Distrito Turístico Cultural E Históri,"DISTRITO TURÍSTICO,CULTURAL E HISTÓRICO DE SANTA M",2007,7,incidente,47001,47,,Rural,1,11.2403547,-74.2110227,"Santa Marta, Santa Marta, Magdalena, Colombia"
Sospecha de campo minado,MAGDALENA,SANTA MARTA (Distrito Turístico Cultural E Históri,"DISTRITO TURÍSTICO,CULTURAL E HISTÓRICO DE SANTA M",2007,7,incidente,47001,47,,Rural,1,11.2403547,-74.2110227,"Santa Marta, Santa Marta, Magdalena, Colombia"
Sospecha de campo minado,MAGDALENA,SANTA MARTA (Distrito Turístico Cultural E Históri,"DISTRITO TURÍSTICO,CULTURAL E HISTÓRICO DE SANTA M",2007,7,incidente,47001,47,,Rural,1,11.2403547,-74.2110227,"Santa Marta, Santa Marta, Magdalena, Colombia"
Sospecha de campo minado,MAGDALENA,SANTA MARTA (Distrito Turístico Cultural E Históri,"DISTRITO TURÍSTICO,CULTURAL E HISTÓRICO DE SANTA M",2007,7,incidente,47001,47,,Rural,1,11.2403547,-74.2110227,"Santa Marta, Santa Marta, Magdalena, Colombia"
Sospecha de campo minado,LA GUAJIRA,DIBULLA,DIBULLA,2007,7,incidente,44090,44,,Rural,1,11.272426,-73.309337,"Dibulla, Dibulla, La Guajira, Colombia"
Sospecha de campo minado,LA GUAJIRA,DIBULLA,DIBULLA,2007,7,incidente,44090,44,,Rural,1,11.272426,-73.309337,"Dibulla, Dibulla, La Guajira, Colombia"
Sospecha de campo minado,LA GUAJIRA,RIOHACHA,RIOHACHA,2007,7,incidente,44001,44,,Rural,1,11.5384151,-72.9167838,"Riohacha, Riohacha, La Guajira, Colombia"
Sospecha de campo minado,LA GUAJIRA,RIOHACHA,RIOHACHA,2007,7,incidente,44001,44,,Rural,1,11.5384151,-72.9167838,"Riohacha, Riohacha, La Guajira, Colombia"
Sospecha de campo minado,LA GUAJIRA,BARRANCAS,BARRANCAS,2007,7,incidente,44078,44,,Rural,1,10.9556419,-72.795543,"Barrancas, Barrancas, La Guajira, Colombia"
Sospecha de campo minado,CESAR,VALLEDUPAR,VALLEDUPAR,2007,7,incidente,20001,20,,Rural,1,10.4742449,-73.2436335,"Valledupar, Valledupar, Cesar, Colombia"
Sospecha de campo minado,MAGDALENA,SANTA MARTA (Distrito Turístico Cultural E Históri,"DISTRITO TURÍSTICO,CULTURAL E HISTÓRICO DE SANTA M",2007,7,incidente,47001,47,,Rural,1,11.2403547,-74.2110227,"Santa Marta, Santa Marta, Magdalena, Colombia"
Sospecha de campo minado,MAGDALENA,CIÉNAGA,CIÉNAGA,2007,7,incidente,47189,47,,Rural,1,11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
Sospecha de campo minado,MAGDALENA,CIÉNAGA,CIÉNAGA,2007,7,incidente,47189,47,,Rural,1,11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
Sospecha de campo minado,MAGDALENA,SANTA MARTA (Distrito Turístico Cultural E Históri,"DISTRITO TURÍSTICO,CULTURAL E HISTÓRICO DE SANTA M",2007,7,incidente,47001,47,,Rural,1,11.2403547,-74.2110227,"Santa Marta, Santa Marta, Magdalena, Colombia"
Sospecha de campo minado,MAGDALENA,ARACATACA,ARACATACA,2007,7,incidente,47053,47,,Rural,1,10.591925,-74.186103,"Aracataca, Aracataca, Magdalena, Colombia"
Sospecha de campo minado,MAGDALENA,FUNDACIÓN,FUNDACIÓN,2007,7,incidente,47288,47,,Rural,1,10.517179,-74.1819979,"Fundación, Fundación, Magdalena, Colombia"
Sospecha de campo minado,CESAR,EL COPEY,EL COPEY,2007,7,incidente,20238,20,,Rural,1,10.148976,-73.960233,"El Copey, El Copey, Cesar, Colombia"
Incautaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2007,5,incidente,13244,13,,Rural,1,9.721064,-75.115733,"El Carmen de Bolívar, El Cármen de Bolívar, Bolivar, Colombia"
Incautaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2007,5,incidente,13244,13,,Rural,1,9.721064,-75.115733,"El Carmen de Bolívar, El Cármen de Bolívar, Bolivar, Colombia"
Incautaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2007,5,incidente,13244,13,,Rural,1,9.721064,-75.115733,"El Carmen de Bolívar, El Cármen de Bolívar, Bolivar, Colombia"
Desminado militar en operaciones,BOLIVAR,SAN JACINTO,SAN JACINTO,2007,5,incidente,13654,13,,Rural,1,9.834832,-75.120521,"San Jacinto, San Jacinto, Bolivar, Colombia"
Incautaciones,BOLIVAR,CANTAGALLO,CANTAGALLO,2007,4,incidente,13160,13,,Rural,1,7.38153,-73.919121,"Cantagallo, Cantagallo, Bolívar, Colombia"
Incautaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2007,4,incidente,13244,13,,Rural,1,9.721064,-75.115733,"El Carmen de Bolívar, El Cármen de Bolívar, Bolivar, Colombia"
Desminado militar en operaciones,CALDAS,SAMANÁ,SAMANÁ,2007,5,incidente,17662,17,,Rural,1,5.413047,-74.9914639,"Samaná, Samaná, Caldas, Colombia"
Desminado militar en operaciones,CALDAS,SAMANÁ,SAMANÁ,2007,5,incidente,17662,17,,Rural,1,5.413047,-74.9914639,"Samaná, Samaná, Caldas, Colombia"
Incautaciones,CALDAS,PENSILVANIA,PENSILVANIA,2007,5,incidente,17541,17,,Rural,1,5.38211,-75.161426,"Pensilvania, Pensilvania, Caldas, Colombia"
Desminado militar en operaciones,CALDAS,SAMANÁ,SAMANÁ,2007,4,incidente,17662,17,,Rural,1,5.413047,-74.9914639,"Samaná, Samaná, Caldas, Colombia"
Incautaciones,ANTIOQUIA,MEDELLÍN,MEDELLÍN,2007,7,incidente,5001,5,,Urbana,1,6.2530408,-75.5645737,"Medellín, Medellin, Antioquia, Colombia"
Incautaciones,NARIÑO,CUMBITARA,CUMBITARA,2007,7,incidente,52233,52,,Rural,1,1.65494,-77.58403,"Cumbitara, Cumbitara, Nariño, Colombia"
Incautaciones,CESAR,BECERRIL,BECERRIL,2007,7,incidente,20045,20,,Rural,1,9.703677,-73.278795,"Becerril, Becerril, Cesar, Colombia"
Incautaciones,PUTUMAYO,ORITO,ORITO,2007,7,incidente,86320,86,,Rural,1,0.67688,-76.880163,"Orito, Orito, Putumayo, Colombia"
Incautaciones,NARIÑO,RICAURTE,RICAURTE,2007,7,incidente,52612,52,,Rural,1,1.213605,-77.996673,"Ricaurte, Ricaurte, Narino, Colombia"
