Event Date,Number of Victims,State,City,Location,Authorship,Source,Lat,Lon,Address
1987-10-03,19,Boyacá,Puerto Boyaca,Sector Caño El Ermitaño,Grupos Paramilitares,Enterrar y Callar Pp. 102 Boletín Justicia y Paz Vol. 1 No 3 Pp. 71-72 Caso Tipo Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,5.977237,-74.593395,"Puerto Boyacá, Puerto Boyacá, Boyacá, Colombia"
1991-09-12,4,Boyacá,Puerto Boyaca,Caserio Puerto Serviez-Vereda Agualinda,Grupo Armado No Identificado,Boletín Justicia y Paz Vol. 4 No 3 Pp. 88,5.977237,-74.593395,"Puerto Boyacá, Puerto Boyacá, Boyacá, Colombia"
2001-01-28,5,Putumayo,Puerto Caicedo,Cabecera Municipal,Grupos Paramilitares,Noche y Niebla # 19 Pp. 74 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 352,0.684374,-76.604072,"Puerto Caicedo, Puerto Caicedo, Putumayo, Colombia"
2001-09-26,8,Meta,Puerto Concordia,Vereda Cascada,Grupo Armado No Identificado,Noche y Niebla # 21 Pp. 200,2.6236449,-72.756234,"Puerto Concordia, Puerto Concordia, Meta, Colombia"
1989-11-04,4,Meta,Puerto Gaitan,Caserío Planas,Guerrilla-FARC ,Boletín Justicia y Paz Vol. 2 No 4 Pp. 47 Enterrar y Callar Pp. 167 Ceder es más terrible que la muerte PP. 101,4.312977,-72.083573,"Puerto Gaitán, Puerto Gaitán, Meta, Colombia"
1991-09-18,5,Meta,Puerto Gaitan,Vereda El Limón,Grupos Paramilitares,Boletín Justicia y Paz Vol. 4 No 3 Pp. 82 Enterrar y Callar Vol. 2 Pp. 167 Ceder es más terrible que la muerte Pp. 110,4.312977,-72.083573,"Puerto Gaitán, Puerto Gaitán, Meta, Colombia"
1992-10-01,8,Meta,Puerto Gaitan,Vereda Puerto Principe,Fuerza Pública-Ejército Nacional,Boletín Justicia y Paz Vol 5 No 4 Pp. 15 Enterrar y Callar Vol. 2 Pp. 168 Ceder es más terrible que la muerte Pp. 121,4.312977,-72.083573,"Puerto Gaitán, Puerto Gaitán, Meta, Colombia"
1998-07-06,5,Meta,Puerto Gaitan,Caserío Tillava,Grupos Paramilitares,"Noche y Niebla # 9 Pp. 30 Versión Libre de Elkin Casarrubia, alias "" El Cura"", y Dumar Jesús Guerrero, alias ""Carecuchillo"", el 4 de octubre de 2010",4.312977,-72.083573,"Puerto Gaitán, Puerto Gaitán, Meta, Colombia"
1998-11-05,17,Meta,Puerto Gaitan,"Veredas Puerto Mosco, Alto Tibuya, Bajo Tibuya, El Planchón y La Picota",Grupos Paramilitares,En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 252,4.312977,-72.083573,"Puerto Gaitán, Puerto Gaitán, Meta, Colombia"
2012-02-14,4,Meta,Puerto Gaitán,Vereda Planadas,Grupos Paramilitares,Noche y Niebla # 46 Actualizaciones Pp. 253,4.312977,-72.083573,"Puerto Gaitán, Puerto Gaitán, Meta, Colombia"
2003-03-06,5,Putumayo,Puerto Leguizamo,Corregimiento La Tagua,Guerrilla-FARC ,Noche y Niebla # 27 Pp. 115,-0.185957,-74.78366,"Puerto Leguízamo, Puerto Leguízamo, Putumayo, Colombia"
1989-11-13,6,Córdoba,Puerto Libertador,Corregimiento Juan José,Fuerza Pública-Ejército Nacional,Boletín Justicia y Paz Vol. 2 No 4 Pp. 44 Enterrar y Callar Pp. 132,7.887952,-75.670944,"Puerto Libertador, Puerto Libertador, Cordoba, Colombia"
1998-04-07,5,Córdoba,Puerto Libertador,Corregimiento Juan José-Vereda Barranco Colorado,Grupos Paramilitares,Noche y Niebla # 7 y 8 Pp. 93 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,7.887952,-75.670944,"Puerto Libertador, Puerto Libertador, Cordoba, Colombia"
1998-04-07,4,Córdoba,Puerto Libertador,,Guerrilla-FARC ,Noche y Niebla # 7 y 8 Pp. 93 ,7.887952,-75.670944,"Puerto Libertador, Puerto Libertador, Cordoba, Colombia"
1999-02-17,4,Córdoba,Puerto Libertador,Corregimiento Juan José,Guerrilla-FARC ,Noche y Niebla # 11 defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida Pp. 93,7.887952,-75.670944,"Puerto Libertador, Puerto Libertador, Cordoba, Colombia"
2001-03-14,4,Córdoba,Puerto Libertador,Corregimiento La Rica ,Guerrilla-FARC ,Noche y Niebla # 19 Pp. 171,7.887952,-75.670944,"Puerto Libertador, Puerto Libertador, Cordoba, Colombia"
2001-08-25,4,Córdoba,Puerto Libertador,Corregimiento Juan José,Grupos Paramilitares,Noche y Niebla # 21 Pp. 138 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,7.887952,-75.670944,"Puerto Libertador, Puerto Libertador, Cordoba, Colombia"
2001-12-08,4,Córdoba,Puerto Libertador,Vereda Tierradentro,Guerrilla-FARC ,Noche y Niebla # 22 Pp. 88,7.887952,-75.670944,"Puerto Libertador, Puerto Libertador, Cordoba, Colombia"
2002-02-25,4,Córdoba,Puerto Libertador,Corregimiento Juan José,Grupos Paramilitares,Noche y Niebla # 23 Pp. 78 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,7.887952,-75.670944,"Puerto Libertador, Puerto Libertador, Cordoba, Colombia"
2008-07-21,5,Córdoba,Puerto Libertador,Vereda San Daniel,Grupos Paramilitares,Noche y Niebla # 38 Pág. 95,7.887952,-75.670944,"Puerto Libertador, Puerto Libertador, Cordoba, Colombia"
2008-12-16,6,Córdoba,Puerto Libertador,Cabecera Municipal,Grupos Paramilitares,Noche y Niebla # 38 Pág. 204-205,7.887952,-75.670944,"Puerto Libertador, Puerto Libertador, Cordoba, Colombia"
2010-03-21,7,Córdoba,Puerto Libertador,Corregimiento San Juan,Grupos Paramilitares,Noche y Niebla # 41 Pp. 100-101,7.887952,-75.670944,"Puerto Libertador, Puerto Libertador, Cordoba, Colombia"
1994-02-16,4,Meta,Puerto Lleras,,Grupos Paramilitares,Boletin Justicia y Paz Vol 7 No 1 Pp. 57 Ceder es más terrible que la muerte Pp. 133,3.272414,-73.369542,"Puerto Lleras, Puerto Lleras, Meta, Colombia"
1999-01-15,5,Meta,Puerto Lleras,Vereda El Castillo,Guerrilla-FARC ,Noche y Niebla # 11 Pp. 47 Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida,3.272414,-73.369542,"Puerto Lleras, Puerto Lleras, Meta, Colombia"
2003-08-22,4,Meta,Puerto Lleras,Caserío Caño Rayado,Grupos Paramilitares,Noche y Niebla # 28 Pp. 106,3.272414,-73.369542,"Puerto Lleras, Puerto Lleras, Meta, Colombia"
1988-02-13,6,Meta,Puerto Lopez,Zona Rural,Grupos Paramilitares,Colombia Nunca Más. Crímenes de Lesa Humanidad. Zona No 7 Pp. 307,4.091354,-72.955918,"Puerto López, Puerto López, Meta, Colombia"
1988-08-30,6,Meta,Puerto Lopez,Finca Santa Mónica,Grupos Paramilitares,Boletín Justicia y Paz Vol. 1 No 3 Pp. 49-50 Ceder es más terrible que la muerte Pp. 92 Colombia Nunca Más. Crimenes de Lesa Humanidad Zona 7 Pp. 308,4.091354,-72.955918,"Puerto López, Puerto López, Meta, Colombia"
1989-01-04,4,Meta,Puerto Lopez,ID Pachiaquiaro,Grupos Paramilitares,Ceder es más terrible que la muerte Pp. 94 Colombia Nunca Más. Crimenes de Lesa Humanidad Zona 7 Pp. 310 Boletín Justicia y Paz Vol. 2 No. 1,4.091354,-72.955918,"Puerto López, Puerto López, Meta, Colombia"
1989-04-07,4,Meta,Puerto Lopez,Zona Rural,Grupos Paramilitares,Boletín Justicia y Paz Vol. 2 No 2 Pp. 19 Caso Tipo Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Enterrar y Callar Vol. 2 Pp. 168,4.091354,-72.955918,"Puerto López, Puerto López, Meta, Colombia"
1983-06-18,4,Antioquia,Puerto Nare,Corregimiento La Sierra,Grupos Paramilitares,Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 14 Pp. 346 Enterrar y Callar Pp. 71,6.2053,-74.59968,"Puerto Nare, Puerto Nare, Antioquia, Colombia"
1984-01-04,4,Antioquia,Puerto Nare,Corregimiento La Sierra,Guerrilla-FARC ,Enterrar y Callar Pp. 71 CPDH,6.2053,-74.59968,"Puerto Nare, Puerto Nare, Antioquia, Colombia"
1986-02-03,5,Antioquia,Puerto Nare,Corregimiento La Sierra,Guerrilla-FARC ,"Enterrar y Callar Pp. 71 EL TIEMPO, 3 de febrero de 1986, p. 3A; EL COLOMBIANO, 4 de febrero de 1986, p. 2",6.2053,-74.59968,"Puerto Nare, Puerto Nare, Antioquia, Colombia"
1988-01-28,8,Antioquia,Puerto Nare,Vereda La Angostura,Guerrilla-FARC ,Enterrar y Callar Vol 2 Pp. 72 El Mundo 28/01/1988,6.2053,-74.59968,"Puerto Nare, Puerto Nare, Antioquia, Colombia"
1989-01-04,4,Antioquia,Puerto Nare,Zona Rural,Guerrilla-FARC ,Boletín Justicia y Paz Vol. 2 No 1 Pp. 13,6.2053,-74.59968,"Puerto Nare, Puerto Nare, Antioquia, Colombia"
1990-11-10,4,Antioquia,Puerto Nare,Vereda Iglesias,Grupos Paramilitares,Boletín Justicia y Paz Vol 3 No 4 Enterrar y Callar Vol. 2 Pp. 72,6.2053,-74.59968,"Puerto Nare, Puerto Nare, Antioquia, Colombia"
1993-05-22,4,Antioquia,Puerto Nare,Corregimiento La Sierra,Grupos Paramilitares,Boletín Informativo Justicia y Paz Vol. 6 No 2 Pp. 61 Caso Tipo Deuda con la Humanidad. Paramilitarismo de Estado en Colombia  1988-2003,6.2053,-74.59968,"Puerto Nare, Puerto Nare, Antioquia, Colombia"
1986-03-05,8,Santander,Puerto Parra,IPD Campo Capote,Grupos Paramilitares,Enterrar y Callar Pp. 194 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5 Magdalena Medio Santandereano Pp. 209,6.650797,-74.0559339,"Puerto Parra, Puerto Parra, Santander Department, Colombia"
1988-10-10,5,Santander,Puerto Parra,Vereda Puerto Nuevo,Grupos Paramilitares,Boletín Justicia y Paz Vol. 1 No 4 Pp. 25 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5 Magdalena Medio Santandereano Pp. 210,6.650797,-74.0559339,"Puerto Parra, Puerto Parra, Santander Department, Colombia"
1991-08-04,4,Santander,Puerto Parra,IPD Campo Capote,Guerrilla-FARC ,Boletín Justicia y Paz Vol. 4 No 3 Pp. 48 Enterrar y Callar Vol. 2 Pp. 194-195,6.650797,-74.0559339,"Puerto Parra, Puerto Parra, Santander Department, Colombia"
1992-06-01,4,Santander,Puerto Parra,Sitio Puerto Araujo,Fuerza Pública-Ejército Nacional,Boletín Justicia y Paz Vol. 5 No 2 Pp.89  Enterrar y Callar Vol. 2 Pp. 184,6.650797,-74.0559339,"Puerto Parra, Puerto Parra, Santander Department, Colombia"
1980-10-02,5,Caquetá,Puerto Rico,Vereda El Topacio,Grupos Paramilitares,Enterrar y Callar Pp. 109 CPDH,1.909918,-75.157235,"Puerto Rico, Puerto Rico, Caquetá, Colombia"
1999-06-15,13,Caquetá,Puerto Rico,,Guerrilla-FARC ,Noche y Niebla # 12 Pp. 108 Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida,1.909918,-75.157235,"Puerto Rico, Puerto Rico, Caquetá, Colombia"
1999-09-19,7,Meta,Puerto Rico,Cabecera Municipal,Grupos Paramilitares,Noche y Niebla # 13 Pp. 135 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 274 Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida Pp. 114 Versión Libre Benjamin Parra Cárdenas,2.941214,-73.207468,"Puerto Rico, Puerto Rico, Meta, Colombia"
2000-12-29,7,Caquetá,Puerto Rico,Zona Rural,Guerrilla-FARC ,El Tiempo 29 de Diciembre de 2000,1.909918,-75.157235,"Puerto Rico, Puerto Rico, Caquetá, Colombia"
2002-05-11,9,Caquetá,Puerto Rico,Sitio Aguililla,Guerrilla-FARC ,Noche y Niebla # 24 Pp. 58 ,1.909918,-75.157235,"Puerto Rico, Puerto Rico, Caquetá, Colombia"
2003-05-26,5,Meta,Puerto Rico,Vereda La Esperanza,Guerrilla-FARC ,Noche y Niebla # 27 Pp. 240,2.941214,-73.207468,"Puerto Rico, Puerto Rico, Meta, Colombia"
2005-05-24,7,Caquetá,Puerto Rico,Cabecera Municipal,Guerrilla-FARC ,Noche y Niebla # 31 Pp. 214,1.909918,-75.157235,"Puerto Rico, Puerto Rico, Caquetá, Colombia"
2006-01-05,4,Meta,Puerto Rico,IP Puerto Toledo,Grupos Paramilitares,Noche y Niebla # 33 Pp. 27,2.941214,-73.207468,"Puerto Rico, Puerto Rico, Meta, Colombia"
2006-02-25,9,Caquetá,Puerto Rico,Vereda El Diamante,Guerrilla-FARC ,Noche y Niebla # 37 Actualizaciones Pág. 203,1.909918,-75.157235,"Puerto Rico, Puerto Rico, Caquetá, Colombia"
1992-03-31,5,Cundinamarca,Puerto Salgar,,Grupos Paramilitares,Enterrar y Callar Vol. 2 Pp. 147 CPDH Archivo Particular,5.467414,-74.652693,"Puerto Salgar, Puerto Salgar, Cundinamarca, Colombia"
1982-09-17,5,Antioquia,Puerto Triunfo,Corregimiento Estación Cocorna-Vereda Santa Rita,Grupos Paramilitares,"Colombia Nunca Más. Crimenes de Lesa Humanidad. Zona 14 Pp. 365 Enterrar y Callar Pp. 181 Aquellas muertes…, pp. 93-94",5.8807,-74.634036,"Puerto Triunfo, Puerto Triunfo, Antioquia, Colombia"
1983-05-23,5,Antioquia,Puerto Triunfo,Zona Rural,Fuerza Pública-Policía Nacional,Enterrar y Callar Pp. 73 Colombia Nunca Más. Crimenes de Lesa Humanidad Zona 14 Pp. 368,5.8807,-74.634036,"Puerto Triunfo, Puerto Triunfo, Antioquia, Colombia"
1983-09-01,4,Antioquia,Puerto Triunfo,,Fuerza Pública-Policía Nacional,Enterrar y Callar Pp. 72,5.8807,-74.634036,"Puerto Triunfo, Puerto Triunfo, Antioquia, Colombia"
1984-05-20,4,Antioquia,Puerto Triunfo,Corregimiento Las Mercedes,Grupos Paramilitares,Enterrar y Callar Pp. 73 Colombia Nunca Más. Crimenes de Lesa Humanidad Zona 14 Pp. 368,5.8807,-74.634036,"Puerto Triunfo, Puerto Triunfo, Antioquia, Colombia"
1989-01-29,4,Santander,Puerto Wilches,IPD Vijagual,Grupos Paramilitares,Boletín Justicia y Paz Vol. 2 No 1 Pp. 26 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5 Magdalena Medio Santandereano,7.33875,-73.905454,"Puerto Wilches, Puerto Wilches, Santander Department, Colombia"
1995-12-26,4,Santander,Puerto Wilches,ID El Pedral,Grupo Armado No Identificado,Boletín Justicia y Paz Vol 8 No 4 Pp. 79,7.33875,-73.905454,"Puerto Wilches, Puerto Wilches, Santander Department, Colombia"
2001-02-05,9,Santander,Puerto Wilches,IPD San José de Apartado-Vereda La Cristalina,Grupo Armado No Identificado,Noche y Niebla # 19 Pp. 93,7.33875,-73.905454,"Puerto Wilches, Puerto Wilches, Santander Department, Colombia"
2010-01-15,4,Santander,Puerto Wilches,Vereda Las Curumutas,Grupos Paramilitares,Noche y Niebla # 41 Pp. 61,7.33875,-73.905454,"Puerto Wilches, Puerto Wilches, Santander Department, Colombia"
1989-11-08,6,Cauca,Purace,Finca San José,Fuerza Pública-Ejército Nacional,Boletín Justicia y Paz Vol. 2 No 4 Pp. 43 Enterrar y Callar Vol. 2 Pp. 118,2.381112,-76.455222,"Puracé, Puracé, Cauca, Colombia"
1998-08-15,4,Cauca,Purace,IPD Purace-Vereda Piedra de León,Guerrilla-FARC ,Noche y Niebla # 9 Pp. 63,2.381112,-76.455222,"Puracé, Puracé, Cauca, Colombia"
2001-02-07,9,Cauca,Purace,IPD Purace,Guerrilla-FARC ,Noche y Niebla # 19 Pp. 98,2.381112,-76.455222,"Puracé, Puracé, Cauca, Colombia"
2008-12-17,4,Córdoba,Purisima,Corregimiento Aserradero,Grupos Paramilitares,Noche y Niebla # 38 Pág. 206,9.236872,-75.723394,"Purísima, Purísima, Cordoba, Colombia"
2000-09-11,4,Chocó,Quibdo,Corregimiento Tutunendo,Guerrilla-FARC ,Noche y Niebla # 17 Pp. 200,5.695633,-76.649812,"Quibdo, Quibdó, Choco, Colombia"
2005-08-02,4,Chocó,Quibdo,Sitio Bocas de Naurita,Guerrilla-FARC ,Noche y Niebla # 32 Pp. 72-73,5.695633,-76.649812,"Quibdo, Quibdó, Choco, Colombia"
1988-09-26,4,Quindio,Quimbaya,,Guerrilla No Identificada,Boletín Justicia y Paz Vol. 1 No 3 Pp. 71,4.625907,-75.761865,"Quimbaya, Quimbaya, Quindio, Colombia"
1989-02-15,4,Risaralda,Quinchia,Caserío San José-Vereda La Sierra,Guerrilla-EPL ,Boletín Justicia y Paz Vol. 2 No 1 Pp. 50,5.341352,-75.730957,"Quinchía, Quinchía, Risaralda, Colombia"
1989-03-19,4,Risaralda,Quinchia,Vereda Risaraldita,Guerrilla-EPL ,Boletín Justicia y Paz Vol. 2 No 1 Pp. 75 Enterrar y Callar Vol. 2 Pp. 180,5.341352,-75.730957,"Quinchía, Quinchía, Risaralda, Colombia"
1989-11-06,6,Risaralda,Quinchia,Zona Rural,Guerrilla-EPL ,Boletín Justicia y Paz Vol. 2 No 4 Pp. 47,5.341352,-75.730957,"Quinchía, Quinchía, Risaralda, Colombia"
1999-07-08,6,Risaralda,Quinchia,Vereda El Salame,Grupos Paramilitares,Noche y Niebla # 13 Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida Pp. 134,5.341352,-75.730957,"Quinchía, Quinchía, Risaralda, Colombia"
2002-05-11,6,Risaralda,Quinchia,"Veredas El Higo, Buenavista y San Juan- Corregimiento Naranjal",Grupos Paramilitares,Noche y Niebla # 24 Pp. 59 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,5.341352,-75.730957,"Quinchía, Quinchía, Risaralda, Colombia"
2002-10-23,9,Risaralda,Quinchia,Corregimiento Naranjal-Vereda Ensenillal y San Juan & Caserío San José,Grupos Paramilitares,Noche y Niebla # 26 Pp. 36 En Deuda con la Humanidad. Paramilitarisno de Estado en Colombia 1988-2003,5.341352,-75.730957,"Quinchía, Quinchía, Risaralda, Colombia"
2009-04-28,6,Norte de Santander,Ragonvalia,Vereda San José,Guerrilla-ELN ,Noche y Niebla # 39 Pág. 168,7.577843,-72.476121,"Ragonvalia, Ragonvalia, North Santander, Colombia"
2000-06-27,6,Bolívar,Regidor,Caserío El Piñal,Grupo Armado No Identificado,Noche y Niebla # 16 Pp. 192,8.665089,-73.822663,"Regidor, Regidor, Bolívar, Colombia"
1982-07-18,7,Antioquia,Remedios,Vereda Cañaveral,Fuerza Pública-Ejército Nacional,Colombia Nunca Más. Crímenes de Lesa Humanidad. Zona No 14 Pp. 389 GMH. Silenciar la Democracia. Las Masacres de Remedios y Segovia (1982-1997),7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
1983-08-04,20,Antioquia,Remedios,Vereda Cañaveral,Grupos Paramilitares,Enterrar y Callar Pp. 74 y 78 Colombia Nunca Más. Bajo Nordeste Antioqueño. Memoria Histórica Las masacres de Remedios y Segovia. Crónica de una democracia violentada ,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
1989-03-12,5,Antioquia,Remedios,Corregimiento Santa Isabel,Grupos Paramilitares,Boletín Justicia y Paz Vol. 2 No 1 Pp. 73-74 Enterrar y Callar Vol 2 Pp. 74 Colombia Nunca Más Crímenes de Lesa Humanidad Zona 14 Pp. 456,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
1997-03-09,6,Antioquia,Remedios,Vereda Cañaveral,Fuerza Pública-Ejército Nacional,Noche y Niebla # 3 Pp. 49 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 14 Pp. 503,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
1997-05-29,4,Antioquia,Remedios,Cabecera Municipal,Grupos Paramilitares,Noche y Niebla # 5 Actualizaciones Pp. 168-169 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 14 Pp. 507,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
1997-08-02,7,Antioquia,Remedios,Sitios La Negra y Marmajito,Grupos Paramilitares,Noche y Niebla # 5 Pp. 39 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 14 Pp. 510 Memoria Histórica. Las masacres de Remedios y Segovia 1982-1997,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
1998-04-08,5,Antioquia,Remedios,"Veredas El Costeñal, La Ceiba y La Virgen",Grupos Paramilitares,Noche y Niebla # 7 y 8 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 237 Colombia Nunca Más. Crimenes de Lesa Humanidad Zona 7 Pp. 511,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
1998-11-05,10,Antioquia,Remedios,"Veredas San Antonio, Oca, San Alejo y El Hundidor",Grupos Paramilitares,Noche y Niebla # 10 Pp. 60 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 14 Pp. 512,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
2000-07-27,6,Antioquia,Remedios,Corregimiento Andinápolis-Vereda La Sonadora,Grupo Armado No Identificado,Noche y Niebla # 17 Pp. 97,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
2000-08-27,4,Antioquia,Remedios,Vereda La Arenera,Grupos Paramilitares,Noche y Niebla # 17 Pp. 162 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 328,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
2000-09-13,4,Antioquia,Remedios,Cabecera Municipal y Vereda Belén ,Grupos Paramilitares,Noche y Niebla # 17 Pp. 206 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
2001-07-07,18,Antioquia,Remedios,Vereda Cañaveral,Fuerza Pública-Grupos Paramilitares,Noche y Niebla # 21 Pp. 34-35 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 370,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
2004-07-19,4,Antioquia,Remedios,Vereda Santa Lucía,Grupo Armado No Identificado,Noche y Niebla # 30 Pp. 72-73,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
2011-12-19,4,Antioquia,Remedios,Vereda San Mateo,Grupos Paramilitares,Noche y Niebla # 45 Actualizaciones Pp. 235,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
2012-06-02,5,Antioquia,Remedios,Vereda Martaná,Grupos Paramilitares,Noche y Niebla # 46 Actualizaciones Pp. 262,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
2000-04-05,4,Magdalena,Remolino,Zona Rural,Grupos Paramilitares,Noche y Niebla # 16 Pp. 56 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 294 Unidad de Justicia y Paz. Masacres en Magdalena,10.701732,-74.7163829,"Remolino, Remolino, Magdalena, Colombia"
2000-12-31,5,Atlántico,Repelon,Vereda Cienaguita,Grupos Paramilitares,Noche y Niebla # 18 Pp. 215 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 344,10.494762,-75.123706,"Repelón, Repelón, Atlántico, Colombia"
1993-02-11,8,Valle del Cauca,Restrepo,Corregimiento San Salvador,Grupos Paramilitares,Boletín Informativo Justicia y Paz Vol. 6 No 1 Pp. 68 Enterrar y Callar Vol. 2 Pp. 218,3.82172,-76.52047,"Restrepo, Restrepo, Valle del Cauca, Colombia"
1997-08-14,10,Antioquia,Retiro,Vereda El Carmen  ,Grupo Armado No Identificado,Noche y Niebla # 5 Pp. 63,6.060955,-75.502582,"Retiro, Retiro, Antioquia, Colombia"
2001-07-01,5,Antioquia,Retiro,Vereda El Carmen y Sector Las Torres,Grupos Paramilitares,Noche y Niebla # 21 Pp. 24 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 369,6.060955,-75.502582,"Retiro, Retiro, Antioquia, Colombia"
1997-10-12,5,Nariño,Ricaurte,,Guerrilla-ELN ,Noche y Niebla # 6 Pp. 85,1.213605,-77.996673,"Ricaurte, Ricaurte, Narino, Colombia"
2003-05-02,6,Cundinamarca,Ricaurte,IP Manuel Sur,Grupos Paramilitares,Noche y Niebla # 27 Pp. 205 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,4.277309,-74.772305,"Ricaurte, Ricaurte, Cundinamarca, Colombia"
