Event Date,Event Type,Day,Month,Year,State,City,Location,Property Type,Authorship 1,Authorship 2,Fatal Victims,Injured,Source,Lat,Lon,Address
1994-08-23,Quema de Vehículos,23,8,1994,Cauca,Rosas,Zona Rural,Medios de Transporte,Guerrilla,Guerrilla-FARC,,,Justicia y Paz Vol 7 #3,2.261858,-76.7406139,"Rosas, Rosas, Cauca, Colombia"
1997-10-08,Quema de Vehículos,8,10,1997,Cauca,Rosas,Sitio Lomagrande,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,Noche y Niebla # 6. Pp. 98,2.261858,-76.7406139,"Rosas, Rosas, Cauca, Colombia"
1999-05-07,Acciones Bélicas-Ataque a Instituciones,7,5,1999,Cauca,Rosas,Cabecera Municipal,Entidades Públicas/Entidad Bancaria,Guerrilla,Guerrilla-FARC,,,,2.261858,-76.7406139,"Rosas, Rosas, Cauca, Colombia"
1999-08-01,Sabotaje,1,8,1999,Cauca,Rosas,,Infraestructura Víal,Guerrilla,Guerrilla-FARC,,,Noche y Niebla #13. Pp. 75,2.261858,-76.7406139,"Rosas, Rosas, Cauca, Colombia"
1999-10-15,Acciones Bélicas-Ataque a Instituciones,15,10,1999,Cauca,Rosas,Cabecera Municipal,Entidades Públicas,Guerrilla,Guerrilla-FARC,,,,2.261858,-76.7406139,"Rosas, Rosas, Cauca, Colombia"
2000-06-07,Sabotaje,7,6,2000,Cauca,Rosas,Sitio El Mango - Vía Panamericana,Infraestructura Víal,Guerrilla,Guerrilla-FARC,,,Revista Noche y Niebla # 16 Junio  Pp. 163,2.261858,-76.7406139,"Rosas, Rosas, Cauca, Colombia"
2000-09-22,Quema de Vehículos,22,9,2000,Cauca,Rosas,IP Párraga,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,Revista Noche y Niebla # 17 Septiembre Pp. 222,2.261858,-76.7406139,"Rosas, Rosas, Cauca, Colombia"
2000-11-17,Quema de Vehículos,17,11,2000,Cauca,Rosas,Sitio Loma Grande - Vía Panamericana,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,Revista Noche y Niebla # 18 Noviembre Pp. 148,2.261858,-76.7406139,"Rosas, Rosas, Cauca, Colombia"
2000-11-22,Quema de Vehículos,22,11,2000,Cauca,Rosas,Vía Panamericana,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,Revista Noche y Niebla # 18 Noviembre Pp. 156,2.261858,-76.7406139,"Rosas, Rosas, Cauca, Colombia"
2001-11-25,Sabotaje,25,11,2001,Cauca,Rosas,IP Párraga,Medios de Transporte,Guerrilla,Guerrilla-ELN,,, Noche y Niebla # 22 Pp. 71,2.261858,-76.7406139,"Rosas, Rosas, Cauca, Colombia"
2003-03-22,Asesinato Selectivo-Ataque a Propiedad,22,3,2003,Cauca,Rosas,IP San Juan de Villalobos-Vereda Miraflores,Medio de Transporte,Guerrilla,Guerrilla-FARC,,,Banco de Datos de Derechos Humanos y Violencia Política,2.261858,-76.7406139,"Rosas, Rosas, Cauca, Colombia"
1988-11-05,Ataque a Propiedad,5,11,1988,Tolima,Rovira,Inspección Andes,Medios de Transporte,Guerrilla,Guerrilla-M-19,,,"Justicia y Paz. Boletín informativo Octubre-Diciembre 1988. Volumen 1, N°.4. Pp. 65",4.239304,-75.239679,"Rovira, Rovira, Tolima, Colombia"
2002-05-03,Acciones Bélicas,3,5,2002,Tolima,Rovira,Cabecera Municipal,Vivienda,Guerrilla,Guerrilla-FARC,,,,4.239304,-75.239679,"Rovira, Rovira, Tolima, Colombia"
2007-10-01,Quema de Vehículos,1,10,2007,Tolima,Rovira,Sitio La Inea,Medios de Transporte,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 36 Pp. 113,4.239304,-75.239679,"Rovira, Rovira, Tolima, Colombia"
1988-11-04,Sabotaje,4,11,1988,Santander,Sabana de Torres,Sitio La Laguna y Sitio La Sabina,Infraestructura Energética (Oleoducto),Guerrilla,Guerrilla-ELN,,,"Justicia y Paz. Boletín informativo Octubre-Diciembre 1988. Volumen 1, N°.4. Pp. 65",7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
1988-11-19,Sabotaje,19,11,1988,Santander,Sabana de Torres,Inspección Sabaneta,Infraestructura Energética (Oleoducto),Guerrilla,Guerrilla-ELN,,,"Justicia y Paz. Boletín informativo Octubre-Diciembre 1988. Volumen 1, N°.4. Pp. 67",7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
1990-12-16,Sabotaje,16,12,1990,Santander,Sabana de Torres,ID Gómez,Infraestructura Energética,Guerrilla,Guerrilla-ELN,,,"Boletín Informativo Justicia y Paz. Volumen 3, #4. Pp 78",7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
1991-02-07,Quema de Vehículos,7,2,1991,Santander,Sabana de Torres,,Medios de Transporte,Guerrilla,Guerrilla No Identificada,,,"Boletín Informativo Justicia y Paz. Volumen 4, #1. PP. 78",7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
1991-03-06,Quema de Vehículos,6,3,1991,Santander,Sabana de Torres,,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,"Boletín Informativo Justicia y Paz. Volumen 4, #1. PP. 120",7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
1991-07-04,Sabotaje,4,7,1991,Santander,Sabana de Torres,Sitio Cisneros,Infraestructura Energética,Guerrilla,Guerrilla-CGSB,,,"Boletín Informativo Justicia y Paz. Volumen 4, #3. PP. 36",7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
1991-07-04,Sabotaje,4,7,1991,Santander,Sabana de Torres,ID La Gómez-quebrada La Gómez,Infraestructura Energética,Guerrilla,Guerrilla-ELN,,,"Boletín Informativo Justicia y Paz. Volumen 4, #3. PP. 37",7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
1992-01-26,Sabotaje,26,1,1992,Santander,Sabana de Torres,,Infraestructura Víal,Grupo Armado No Identificado,Grupo Armado No Identificado,,,Justicia y Paz Vol 5 #1,7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
1993-02-22,Ataque a Propiedad,22,2,1993,Santander,Sabana de Torres,Zona Rural,Infraestructura Empresarial  ,Guerrilla,Guerrilla No Identificada,,,"Boletin Informativo Justicia y Paz. Volumen 6, No 1.  Enero Marzo   1993. Pp 87",7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
1993-09-16,Sabotaje,16,9,1993,Santander,Sabana de Torres,,Infraestructura Víal,Guerrilla,Guerrilla No Identificada,,,Justicia y Paz Vol 6 #3,7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
1993-11-08,Quema de Vehículos,8,11,1993,Santander,Sabana de Torres,Zona Rural,Medios de Transporte (Bus de Servicio Público) ,Guerrilla,Guerrilla-FARC,,,Justicia y Paz Vol 6 #4,7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
1996-09-06,Quema de Vehículos,6,9,1996,Santander,Sabana de Torres,Zona Rural,Medios de Transporte,Guerrilla,Guerrilla-FARC,,,Noche y Niebla # 1. Pp. 77,7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
1997-03-17,Asesinato Selectivo,17,3,1997,Santander,Sabana de Torres,Cabecera Municipal,Vivienda,Grupos Paramilitares,Grupos Paramilitares, ,,Noche y Niebla # 3 Pp. 49-50 En Deuda con la Humanidad. Paramilitarismo de EsTadó en Colombia 1988-2003,7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
1998-01-31,Quema de Vehículos,31,1,1998,Santander,Sabana de Torres,IP Payoa,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,Noche y Niebla # 7 y 8. Pp. 35,7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
2001-10-19,Quema de Vehículos,19,10,2001,Santander,Sabana de Torres,IP La Gómez,Medios de Transporte,Grupos Paramilitares,Grupos Paramilitares,,, Noche y Niebla # 22 Pp. 24,7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
2001-10-26,Sabotaje,26,10,2001,Santander,Sabana de Torres,,Infraestructura Energética,Guerrilla,Guerrilla-ELN,,, Noche y Niebla # 22 Pp. 37,7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
2002-01-17,Sabotaje,17,1,2002,Santander,Sabana de Torres,IP Payoa. Sector Mata de Piña,Infraestructura Energética (Oleoducto),Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 23 Pp. 20,7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
2002-11-07,Sabotaje,7,11,2002,Santander,Sabana de Torres,IP Provincia,Infraestructura Energética (Oleoducto),Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 26 Pp. 54,7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
2002-11-20,Sabotaje,20,11,2002,Santander,Sabana de Torres,Vereda Aguas Claras,Infraestructura Energética (Oleoducto),Guerrilla,Guerrilla-ELN,,, Noche y Niebla # 26 Pp. 74,7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
2002-12-01,Sabotaje,1,12,2002,Santander,Sabana de Torres,IP Mata de Piña ,Infraestructura Energética (Oleoducto),Guerrilla,Guerrilla-ELN,,, Noche y Niebla # 26 Pp. 89,7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
2006-10-08,Asesinato Selectivo-Ataque a Propiedad,8,10,2006,Santander,Sabana de Torres,Vereda Chuspas,Propiedad rural,Guerrilla,Guerrilla-FARC,,,Revista Noche y Niebla No 32. Julio Diciembre 2006. Pp. 122,7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
2006-10-18,Ataque a Propiedad,18,10,2006,Santander,Sabana de Torres,Corregimiento Provincia,Propiedad Rural,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 34 Pp. 128,7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
1988-10-27,Sabotaje,27,10,1988,Atlántico,Sabanalarga,,Infraestructura Eléctrica,Grupo Armado No Identificado,Grupo Armado No Identificado,,,"Justicia y Paz. Boletín informativo Octubre-Diciembre 1988. Volumen 1, N°.4. Pp. 42",10.632409,-74.920163,"Sabanalarga, Sabanalarga, Atlántico, Colombia"
1991-07-15,Sabotaje,15,7,1991,Atlántico,Sabanalarga,Corregimiento Molinero,Infraestructura Eléctrica ,Guerrilla,Guerrilla-CGSB,,,"Boletín Informativo Justicia y Paz. Volumen 4, #3. PP. 42",10.632409,-74.920163,"Sabanalarga, Sabanalarga, Atlántico, Colombia"
2003-09-02,Quema de Vehículos,2,9,2003,Atlántico,Sabanalarga,Corregimiento Isabel López,Medios de Transporte,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 28 Pp. 124,10.632409,-74.920163,"Sabanalarga, Sabanalarga, Atlántico, Colombia"
1991-02-05,Sabotaje,5,2,1991,Antioquia,Sabaneta,Caserío Pan de Azúcar,Infraestructura Eléctrica ,Guerrilla,Guerrilla-CGSB,,,"Boletín Informativo Justicia y Paz. Volumen 4, #1. PP. 73",6.150559,-75.61682,"Sabaneta, Sabaneta, Antioquia, Colombia"
1994-08-08,Acciones Bélicas-Ataque a Instituciones,8,8,1994,Huila,Saladoblanco,Cabecera Municipal,Entidades Públicas/Vivienda,Guerrilla,Guerrilla-FARC,,,,1.993097,-76.043614,"Saladoblanco, Saladoblanco, Huila, Colombia"
1998-03-08,Quema de Vehículos,8,3,1998,Caldas,Salamina,Vía al corregimiento de San Lorenzo del Municipio de Pácora,Medios de Transporte,Guerrilla,Guerrilla No Identificada,,,Noche y Niebla # 7 y 8. Pp. 64,5.402354,-75.486468,"Salamina, Salamina, Caldas, Colombia"
1999-08-27,Asesinato Selectivo-Ataque a Propiedad,27,8,1999,Caldas,Salamina,"Corregimiento San Antonio de Chami-Vereda Puerto Nuevo, Sitio El Cañón",Propiedad Rural,Guerrilla,Guerrilla-FARC, ,,Noche y Niebla # 13 Pp. 97,5.402354,-75.486468,"Salamina, Salamina, Caldas, Colombia"
2000-03-25,Asesinato Selectivo-Ataque a Propiedad,25,3,2000,Caldas,Salamina,Vereda Valle Alto,Propiedad Rural,Guerrilla,Guerrilla-FARC, ,,Noche y Niebla # 15 Pp. 177,5.402354,-75.486468,"Salamina, Salamina, Caldas, Colombia"
2002-02-02,Masacre,2,2,2002,Caldas,Salamina,Corregimiento San Félix,Mercancia u Objetos Materiales,Guerrilla,Guerrilla-FARC,,,Noche y Niebla # 23 Pp. 47,5.402354,-75.486468,"Salamina, Salamina, Caldas, Colombia"
2002-03-04,Ataque a Propiedad,4,3,2002,Caldas,Salamina,Corregimiento San Felix,Propiedad Rural - Mercancia u objetos materiales,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 23 Pp. 88,5.402354,-75.486468,"Salamina, Salamina, Caldas, Colombia"
2002-05-11,Quema de Vehículos,11,5,2002,Caldas,Salamina,Vereda San Lorenzo,Medios de Transporte,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 24 Pp. 58,5.402354,-75.486468,"Salamina, Salamina, Caldas, Colombia"
2002-05-22,Asesinato Selectivo-Ataque a Propiedad,22,5,2002,Caldas,Salamina,IP Cañaveral,Propiedad Rural,Grupo Armado No Identificado,Grupo Armado No Identificado, ,,Noche y Niebla # 24 Pp. 75,5.402354,-75.486468,"Salamina, Salamina, Caldas, Colombia"
2007-06-05,Quema de Vehículos,5,6,2007,Caldas,Salamina,Corregimiento San Felix. Sitio La Florida,Medios de Transporte,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 35 Pp. 292,5.402354,-75.486468,"Salamina, Salamina, Caldas, Colombia"
2007-08-01,Ataque a Propiedad,1,8,2007,Caldas,Salamina,Vereda El Peligro,Medios de Transporte,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 36 Pp. 71,5.402354,-75.486468,"Salamina, Salamina, Caldas, Colombia"
1992-07-26,Sabotaje,26,7,1992,Antioquia,Salazar,,Infraestructura Eléctrica,Guerrilla,Guerrilla-CGSB,,,Justicia y Paz Vol 5 #3,6.038538,-75.909477,"Salazar, Concordia, Antioquia, Colombia"
1994-08-24,Quema de Vehículos,24,8,1994,Norte de Santander,Salazar,ID La Laguna,Medios de Transporte,Guerrilla,Guerrilla-CGSB,,,Justicia y Paz Vol 7 #3,7.772786,-72.809937,"Salazar, Salazar, Norte de Santander, Colombia"
1992-01-11,Sabotaje,11,1,1992,Tolima,Saldaña,,Infraestructura Víal,Grupo Armado No Identificado,Grupo Armado No Identificado,,,Justicia y Paz Vol 5 #1,3.929018,-75.017821,"Saldaña, Saldaña, Tolima, Colombia"
2007-09-26,Asesinato Selectivo,26,9,2007,Tolima,Saldaña,Zona Rural,Medios de Transporte,Guerrilla,Guerrilla-FARC,,,Noche y Niebla # 36 Pp.  108,3.929018,-75.017821,"Saldaña, Saldaña, Tolima, Colombia"
1990-01-02,Asesinato Selectivo-Ataque a Propiedad,2,1,1990,Antioquia,Salgar,Vereda Guandalay,Infraestructura Empresarial,Guerrilla,Guerrilla-ELN,,," Boletín Justicia y Paz Vol. 3 Nº 1, Pp. 9",5.963336,-75.963942,"Salgar, Salgar, Antioquia, Colombia"
1992-09-04,Quema de Vehículos,4,9,1992,Antioquia,Salgar,,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,Justicia y Paz Vol 5 #3,5.963336,-75.963942,"Salgar, Salgar, Antioquia, Colombia"
1995-11-30,Ataque a Organizaciones,30,11,1995,Antioquia,Salgar,Cabecera municipal,Sede Gremial,Guerrilla,Guerrilla-ELN,,,"Boletin Informativo Justicia y Paz, Volumen 8 #4. Pp. 71",5.963336,-75.963942,"Salgar, Salgar, Antioquia, Colombia"
1997-06-16,Ataque a Propiedad,16,6,1997,Antioquia,Salgar,Zona Rural,Propiedad Rural,Guerrilla,Guerrilla-FARC,,,Noche y Niebla # 4. Pp. 130,5.963336,-75.963942,"Salgar, Salgar, Antioquia, Colombia"
1997-07-09,Quema de Vehículos,9,7,1997,Antioquia,Salgar,Sitio Barroso,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,Noche y Niebla # 5. Pp. 100,5.963336,-75.963942,"Salgar, Salgar, Antioquia, Colombia"
1997-09-11,Ataque a Propiedad,11,9,1997,Antioquia,Salgar,Zona Rural,Propiedad Rural - Medios de Transporte,Guerrilla,Guerrilla-FARC,,,Noche y Niebla # 5. Pp. 133,5.963336,-75.963942,"Salgar, Salgar, Antioquia, Colombia"
1997-12-16,Quema de Vehículos,16,12,1997,Antioquia,Salgar,Sitio El Claver,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,Noche y Niebla # 6. Pp. 133,5.963336,-75.963942,"Salgar, Salgar, Antioquia, Colombia"
1998-03-08,Quema de Vehículos,8,3,1998,Antioquia,Salgar,Vereda Samaria,Medios de Transporte,Guerrilla,Guerrilla No Identificada,,,Noche y Niebla # 7 y 8. Pp. 63,5.963336,-75.963942,"Salgar, Salgar, Antioquia, Colombia"
1998-06-07,Ataque a Propiedad,7,6,1998,Antioquia,Salgar,,Infraestructura Empresarial,Guerrilla,Guerrilla-ELN,,,Noche y Niebla # 7 y 8. Pp. 139,5.963336,-75.963942,"Salgar, Salgar, Antioquia, Colombia"
1998-08-23,Quema de Vehículos,23,8,1998,Antioquia,Salgar,Vía al Municipio Concordia - Vereda La Clarita,Medios de Transporte,Guerrilla,Guerrilla-FARC,,,Noche y Niebla # 9. Pp. 67,5.963336,-75.963942,"Salgar, Salgar, Antioquia, Colombia"
1998-11-04,Ataque a Propiedad,4,11,1998,Antioquia,Salgar,Vereda La Liborina ,Propiedad Rural,Guerrilla,Guerrilla-ELN,,,Noche y Niebla #10. Pp. 60,5.963336,-75.963942,"Salgar, Salgar, Antioquia, Colombia"
1999-05-26,Asesinato Selectivo-Ataque a Propiedad,26,5,1999,Antioquia,Salgar,IP Las Margaritas,Propiedad Rural,Guerrilla,Guerrilla-ELN, ,,Noche y Niebla # 12 Pp. 87,5.963336,-75.963942,"Salgar, Salgar, Antioquia, Colombia"
1999-05-26,Ataque a Propiedad,26,5,1999,Antioquia,Salgar,Vereda Montebello,Propiedad Rural,Guerrilla,Guerrilla-ELN,,,Noche y Niebla #12. Pp. 87,5.963336,-75.963942,"Salgar, Salgar, Antioquia, Colombia"
1999-09-27,Asesinato Selectivo-Ataque a Propiedad,27,9,1999,Antioquia,Salgar,Vereda La Liboriana-Fincas Montenegro,Propiedad Rural,Guerrilla,Guerrilla No Identificada, ,,Noche y Niebla # 13 Pp. 142,5.963336,-75.963942,"Salgar, Salgar, Antioquia, Colombia"
2002-02-10,Asesinato Selectivo,10,2,2002,Antioquia,Salgar,Finca La Regada,Infraestructura Empresarial,Guerrilla,Guerrilla-FARC, ,,Noche y Niebla # 23 Pp. 59,5.963336,-75.963942,"Salgar, Salgar, Antioquia, Colombia"
2002-02-11,Ataque a Propiedad,11,2,2002,Antioquia,Salgar,IP Margarita,Propiedad Rural,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 23 Pp. 60,5.963336,-75.963942,"Salgar, Salgar, Antioquia, Colombia"
1999-05-18,Acciones Bélicas-Ataque a Instituciones,18,5,1999,Caldas,Samaná,Corregimiento Florencia,Entidades Públicas/Vivienda/Lugares de Culto,Guerrilla,Guerrilla-FARC,,,,5.413047,-74.9914639,"Samaná, Samaná, Caldas, Colombia"
1999-05-18,Acciones Bélicas,18,5,1999,Caldas,Samaná,Corregimiento Florencia,,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 12 Pp. 80,5.413047,-74.9914639,"Samaná, Samaná, Caldas, Colombia"
1999-11-26,Masacre,26,11,1999,Caldas,Samaná,Corregimiento Florencia,Establecimiento Comercial,Guerrilla,Guerrilla-FARC,,,Noche y Niebla # 14 Pp. 121 Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida Pp. 72,5.413047,-74.9914639,"Samaná, Samaná, Caldas, Colombia"
2001-12-13,Acciones Bélicas,13,12,2001,Caldas,Samaná,,,Guerrilla-Grupos Paramilitares,Grupos Paramilitares-FARC,,, Noche y Niebla # 22 Pp. 90,5.413047,-74.9914639,"Samaná, Samaná, Caldas, Colombia"
2001-12-18,Quema de Vehículos,18,12,2001,Caldas,Samaná,Sitio Rancho Grande,Medios de Transporte,Guerrilla,Guerrilla-FARC,,1, Noche y Niebla # 22 Pp. 95,5.413047,-74.9914639,"Samaná, Samaná, Caldas, Colombia"
2002-04-01,Sabotaje,1,4,2002,Caldas,Samaná,Corregimiento Norcasia,Infraestructura Eléctrica,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 24 Pp. 1,5.413047,-74.9914639,"Samaná, Samaná, Caldas, Colombia"
2002-12-09,Sabotaje,9,12,2002,Caldas,Samaná,Corregimiento Berlín,Infraestructura Eléctrica,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 26 Pp. 95,5.413047,-74.9914639,"Samaná, Samaná, Caldas, Colombia"
2003-04-23,Quema de Vehículos,23,4,2003,Caldas,Samaná,Sitio El Codo,Medios de Transporte,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 27 Pp. 189,5.413047,-74.9914639,"Samaná, Samaná, Caldas, Colombia"
2004-03-27,Quema de Vehículos,27,3,2004,Caldas,Samaná,Vereda La Aguadita,Medios de Transporte,Guerrilla,Guerrilla-FARC,,,Noche y Niebla # 29 Pp. 127,5.413047,-74.9914639,"Samaná, Samaná, Caldas, Colombia"
2007-05-12,Quema de Vehículos,12,5,2007,Caldas,Samaná,Vereda Costa Rica Baja,Medios de Transporte,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 35 Pp. 272,5.413047,-74.9914639,"Samaná, Samaná, Caldas, Colombia"
2008-03-04,Asesinato Selectivo,4,3,2008,Caldas,Samaná,Vía hacia el municipio de Victoria,Medios de Transporte,Guerrilla,Guerrilla-FARC,,,Noche y Niebla # 37 Pp.  103,5.413047,-74.9914639,"Samaná, Samaná, Caldas, Colombia"
1993-02-03,Acciones Bélicas-Ataque a Instituciones,3,2,1993,Nariño,Samaniego,Cabecera Municipal,Entidades Públicas,Guerrilla,Guerrilla-ELN,,,"Boletin Informativo Justicia y Paz. Volumen 6, No 1.  Enero Marzo   1993. Pp 83",1.332614,-77.586155,"Samaniego, Samaniego, Narino, Colombia"
1993-07-16,Acciones Bélicas-Ataque a Instituciones,16,7,1993,Nariño,Samaniego,Cabecera Municipal,Entidades Públicas,Guerrilla,Guerrilla-FARC,,,,1.332614,-77.586155,"Samaniego, Samaniego, Narino, Colombia"
2003-07-09,Acciones Bélicas,9,7,2003,Nariño,Samaniego,Cabecera Municipal,,Guerrilla-Fuerza Pública,Policía Nacional - FARC  ,,,"Noche y Niebla # 28, Pp. 42",1.332614,-77.586155,"Samaniego, Samaniego, Narino, Colombia"
2003-07-09,Acciones Bélicas-Ataque a Instituciones,9,7,2003,Nariño,Samaniego,Cabecera Municipal,Entidades Públicas/Vivienda,Guerrilla,Guerrilla-FARC,,,Banco de Datos de Derechos Humanos y Violencia Política,1.332614,-77.586155,"Samaniego, Samaniego, Narino, Colombia"
2004-10-03,,3,10,2004,Nariño,Samaniego,Cabecera Municipal,Vivienda Urbana,Guerrilla-Grupos Paramilitares,Grupos Paramilitares-ELN,,,Noche y Niebla # 30 Pp. 183,1.332614,-77.586155,"Samaniego, Samaniego, Narino, Colombia"
2006-09-25,Ataque a Propiedad,25,9,2006,Nariño,Samaniego,Zona Rural,Propiedad Rural,Fuerza Pública,Ejército Nacional,,, Noche y Niebla # 34 Pp. 109,1.332614,-77.586155,"Samaniego, Samaniego, Narino, Colombia"
2010-03-26,Quema de Vehículos,26,3,2010,Nariño,Samaniego,Sitio Cuadrahumo,Medios de Transporte,Guerrilla,Guerrilla-ELN,,, Noche y Niebla # 41 Pp. 104,1.332614,-77.586155,"Samaniego, Samaniego, Narino, Colombia"
1989-12-05,Quema de Vehículos,5,12,1989,Sucre,Sampués,Sitio Piedras Blancas,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,"Justicia y Paz. Boletín informativo Octubre-Diciembre 1989. Volumen 2, N°.4. Pp. 81",9.18357,-75.381105,"Sampués, Sampués, Sucre, Colombia"
2002-08-10,Acciones Bélicas-Ataque a Instituciones,10,8,2002,Huila,San Agustín,Cabecera Municipal,Entidades Públicas/Vivienda,Guerrilla,Guerrilla-FARC,,,Banco de Datos de Derechos Humanos y Violencia Política,1.879826,-76.270749,"San Agustín, San Agustín, Huila, Colombia"
